event_id,user_id,event_type,event_timestamp,feature_name
E0004765,U00142,invite_sent,2023-12-11 23:37:08,
E0004766,U00142,upgrade_click,2023-12-06 03:45:56,
E0004767,U00142,feature_use,2023-12-09T16:19:54Z,api_access
E0004768,U00142,invite_sent,2023-12-06 01:48:57,
E0004769,U00142,login,07/12/2023 11:44,
E0004770,U00142,page_view,2023-12-11T08:26:18Z,
E0004771,U00142,login,2023-12-05T05:14:40Z,
E0004772,U00142,support_ticket,09/12/2023 12:19,
E0004773,U00142,support_ticket,2023-12-09 23:49:29,
E0004774,U00142,support_ticket,09/12/2023 11:44,
E0004775,U00142,logout,2023-12-08 10:57:19,
E0004776,U00142,settings_change,09/12/2023 15:37,
E0004777,U00142,upgrade_click,06/12/2023 14:14,
E0004778,U00142,settings_change,05/12/2023 12:55,
E0004779,U00142,page_view,06/12/2023 17:25,
E0004780,U00142,invite_sent,2023-12-07 19:23:24,
E0004781,U00142,support_ticket,2023-12-08 12:58:44,
E0004782,U00142,settings_change,2023-12-07 11:17:02,
E0004783,U00142,login,2023-12-11T07:18:21Z,
E0004784,U00142,page_view,2023-12-09 22:00:53,
E0004785,U00142,support_ticket,2023-12-09 19:46:43,
E0004786,U00142,settings_change,2023-12-09T05:17:56Z,
E0004787,U00142,settings_change,2023-12-06T21:51:11Z,
E0004788,U00142,upgrade_click,2023-12-09 12:09:56,
E0004789,U00142,logout,2023-12-05 02:51:49,
E0004790,U00142,page_view,2023-12-10 13:56:41,
E0004791,U00142,settings_change,2023-12-06 18:01:35,
E0004792,U00142,page_view,2023-12-05T10:56:39Z,
E0004793,U00142,logout,2023-12-11 05:48:22,
E0004794,U00142,feature_use,2023-12-10 07:57:41,analytics
E0004795,U00142,logout,2023-12-06T02:37:36Z,
E0004796,U00142,feature_use,2023-12-05T20:44:24Z,onboarding_wizard
E0004797,U00142,feature_use,07/12/2023 21:44,dashboard
E0004798,U00142,invite_sent,2023-12-09 07:12:15,
E0004799,U00142,support_ticket,11/12/2023 21:03,
E0004800,U00142,page_view,2023-12-09T12:00:22Z,
E0004801,U00142,settings_change,2023-12-07T03:31:18Z,
E0004802,U00142,feature_use,2023-12-06 19:45:19,reports
E0004803,U00142,login,05/12/2023 15:54,
E0004804,U00142,upgrade_click,2023-12-08T21:11:03Z,
E0004805,U00142,logout,2023-12-11 03:31:36,
E0004806,U00142,feature_use,2023-12-08 11:50:42,onboarding_wizard
E0004807,U00142,invite_sent,2023-12-10T01:48:18Z,
E0004808,U00142,settings_change,08/12/2023 18:03,
E0004809,U00142,support_ticket,2023-12-05 12:25:59,
E0004810,U00142,invite_sent,06/12/2023 08:23,
E0004811,U00142,login,2023-12-09T04:22:40Z,
E0004812,U00142,upgrade_click,08/12/2023 09:51,
E0004813,U00142,login,2023-12-08T13:35:08Z,
E0004814,U00142,invite_sent,2023-12-08 17:31:37,
E0004815,U00142,support_ticket,2023-12-07T05:11:13Z,
E0004816,U00142,invite_sent,07/12/2023 11:30,
E0004817,U00142,page_view,2023-12-05 17:56:30,
E0004818,U00142,logout,08/12/2023 06:44,
E0004819,U00142,login,2023-12-10 20:34:53,
E0004820,U00142,page_view,06/12/2023 10:06,
E0004821,U00142,support_ticket,2023-12-06T12:50:16Z,
E0004822,U00142,invite_sent,2023-12-05T08:19:46Z,
E0004823,U00142,settings_change,2023-12-06 02:30:40,
E0004824,U00142,logout,2023-12-08 04:12:56,
E0004825,U00142,settings_change,2023-12-09T08:47:49Z,
E0004826,U00142,support_ticket,2023-12-05 00:52:05,
E0004827,U00142,logout,2023-12-09T07:11:05Z,
E0004828,U00142,invite_sent,2023-12-09 23:57:55,
E0004829,U00142,feature_use,2023-12-09 02:52:12,reports
E0004830,U00142,page_view,06/12/2023 04:58,
E0004831,U00142,settings_change,2023-12-05 23:44:29,
E0004832,U00142,support_ticket,09/12/2023 08:14,
E0004833,U00142,login,06/12/2023 04:39,
E0004834,U00142,feature_use,2023-12-07 22:48:41,integrations
E0004835,U00142,invite_sent,2023-12-09T00:50:35Z,
E0004836,U00142,login,2023-12-08T00:47:22Z,
E0004837,U00142,invite_sent,05/12/2023 14:13,
E0004838,U00142,feature_use,2023-12-06T09:30:44Z,analytics
E0004839,U00142,page_view,2023-12-11 06:06:43,
E0004840,U00142,login,11/12/2023 13:21,
E0004841,U00142,support_ticket,10/12/2023 09:02,
E0004842,U00142,page_view,2023-12-06 02:31:17,
E0004843,U00142,feature_use,05/12/2023 10:14,
E0004844,U00142,upgrade_click,09/12/2023 11:58,
E0004845,U00142,feature_use,2023-12-09 21:27:57,analytics
E0004846,U00142,logout,10/12/2023 04:42,
E0004847,U00142,support_ticket,06/12/2023 00:41,
E0004848,U00142,feature_use,2023-12-09T18:04:01Z,reports
E0004849,U00142,invite_sent,09/12/2023 14:05,
E0004850,U00142,invite_sent,2023-12-11 00:33:32,
E0004851,U00142,page_view,2023-12-08 22:00:49,
E0004852,U00142,upgrade_click,2023-12-10T21:38:30Z,
E0004853,U00142,feature_use,2023-12-09T14:07:48Z,api_access
E0004854,U00142,invite_sent,10/12/2023 01:10,
E0004855,U00142,feature_use,2023-12-10 03:49:35,api_access
E0004856,U00142,logout,2023-12-10T23:42:35Z,
E0004857,U00142,settings_change,2023-12-08 10:13:32,
E0004858,U00142,page_view,2023-12-05 00:41:54,
E0004859,U00142,feature_use,2023-12-07 10:57:28,onboarding_wizard
E0004860,U00142,support_ticket,2023-12-07T11:20:27Z,
E0004861,U00142,feature_use,09/12/2023 15:25,billing_portal
E0004862,U00142,upgrade_click,2023-12-06T12:13:10Z,
E0004863,U00142,login,2023-12-10T12:36:48Z,
E0004864,U00142,page_view,2023-12-09 23:30:21,
E0004865,U00142,page_view,2023-12-06 11:39:41,
E0004866,U00142,logout,2023-12-10T16:08:52Z,
E0004867,U00142,page_view,2023-12-07 20:04:14,
E0004868,U00142,page_view,05/12/2023 21:17,
E0004869,U00142,logout,09/12/2023 21:57,
E0004870,U00142,upgrade_click,2023-12-09 11:13:06,
E0004871,U00142,settings_change,2023-12-11 02:15:25,
E0004872,U00142,settings_change,07/12/2023 08:15,
E0004873,U00142,logout,2023-12-06T06:24:08Z,
E0004874,U00142,support_ticket,2023-12-08T08:53:21Z,
E0004875,U00142,support_ticket,2023-12-05T06:54:26Z,
E0004876,U00142,logout,07/12/2023 02:01,
E0004877,U00142,login,2023-12-07T07:25:19Z,
E0004878,U00142,settings_change,09/12/2023 09:50,
E0004879,U00142,settings_change,2023-12-06 13:03:32,
E0004880,U00142,login,2023-12-05 23:30:50,
E0004881,U00142,login,08/12/2023 11:48,
E0004882,U00142,feature_use,08/12/2023 09:43,reports
E0004883,U00142,invite_sent,2023-12-05 23:17:41,
E0004884,U00142,invite_sent,2023-12-10 07:21:42,
E0004885,U00142,logout,2023-12-06 22:26:10,
E0004886,U00142,support_ticket,10/12/2023 05:39,
E0004887,U00142,login,2023-12-09 17:53:41,
E0004888,U00142,page_view,05/12/2023 02:18,
E0004889,U00142,invite_sent,2023-12-05T06:52:14Z,
E0004890,U00142,login,2023-12-11 07:41:15,
E0004891,U00142,settings_change,2023-12-08 14:06:19,
E0004892,U00142,support_ticket,2023-12-05 14:50:52,
E0004893,U00142,page_view,2023-12-09T20:15:58Z,
E0004894,U00142,logout,2023-12-05T07:38:18Z,
E0004895,U00142,invite_sent,2023-12-05 19:24:17,
E0004896,U00142,feature_use,2023-12-11 17:06:48,export
E0004897,U00142,feature_use,05/12/2023 01:48,collaboration
E0004898,U00142,invite_sent,2023-12-10T02:15:26Z,
E0004899,U00142,login,09/12/2023 02:14,
E0004900,U00142,settings_change,05/12/2023 20:02,
E0004901,U00142,support_ticket,2023-12-06 08:24:22,
E0004902,U00142,logout,2023-12-11T10:46:11Z,
E0004903,U00142,upgrade_click,2023-12-10T15:04:52Z,
E0004904,U00142,upgrade_click,2023-12-10 12:00:37,
E0004905,U00142,support_ticket,06/12/2023 05:30,
E0004906,U00142,settings_change,2023-12-10T23:10:41Z,
E0004907,U00142,page_view,08/12/2023 20:56,
E0004908,U00142,feature_use,2023-12-11 05:50:17,collaboration
E0004909,U00142,support_ticket,2023-12-06T13:42:34Z,
E0004910,U00142,support_ticket,06/12/2023 21:08,
E0004911,U00142,support_ticket,2023-12-09 13:20:28,
E0004912,U00142,feature_use,2023-12-08 14:46:09,reports
E0004913,U00142,upgrade_click,2023-12-10 07:31:50,
E0004914,U00142,settings_change,05/12/2023 09:45,
E0004915,U00142,invite_sent,10/12/2023 06:08,
E0004916,U00142,invite_sent,2023-12-07T00:27:03Z,
E0004917,U00142,settings_change,2023-12-11T00:17:53Z,
E0004918,U00142,settings_change,2023-12-09 15:40:36,
E0004919,U00142,feature_use,2023-12-09T09:46:04Z,dashboard
E0004920,U00142,support_ticket,2023-12-07 20:44:16,
E0004921,U00142,upgrade_click,05/12/2023 05:36,
E0004922,U00142,support_ticket,2023-12-10 23:16:35,
E0004923,U00142,settings_change,2023-12-09 17:47:45,
E0004924,U00142,settings_change,2023-12-09T02:07:45Z,
E0004925,U00142,login,2023-12-10 01:39:19,
E0004926,U00142,page_view,2023-12-05 13:28:07,
E0004927,U00142,logout,2023-12-07 07:12:21,
E0004928,U00142,support_ticket,2023-12-08 00:14:21,
E0004929,U00142,feature_use,11/12/2023 12:24,reports
E0004930,U00142,support_ticket,09/12/2023 04:07,
E0004931,U00142,feature_use,05/12/2023 06:33,reports
E0004932,U00142,settings_change,2023-12-07 12:42:53,
E0004933,U00142,page_view,2023-12-06 07:22:52,
E0004934,U00142,settings_change,2023-12-06T04:44:13Z,
E0004935,U00142,upgrade_click,05/12/2023 23:13,
E0004936,U00142,login,2023-12-11T13:28:08Z,
E0004937,U00142,login,2023-12-09T12:12:37Z,
E0004938,U00142,support_ticket,2023-12-11T16:35:39Z,
E0004939,U00142,page_view,07/12/2023 23:20,
E0004940,U00142,logout,09/12/2023 05:17,
E0004941,U00142,login,06/12/2023 11:31,
E0004942,U00142,feature_use,2023-12-06 00:45:30,api_access
E0004943,U00142,support_ticket,2023-12-08 14:52:28,
E0004944,U00142,invite_sent,2023-12-10T23:49:31Z,
E0004945,U00142,settings_change,2023-12-10T08:07:16Z,
E0004946,U00142,feature_use,11/12/2023 19:26,analytics
E0004947,U00142,page_view,2023-12-09 14:38:25,
E0004948,U00142,login,2023-12-05T19:12:39Z,
E0004949,U00142,upgrade_click,09/12/2023 23:21,
E0004950,U00142,page_view,2023-12-06T17:01:31Z,
E0004951,U00142,invite_sent,2023-12-10 01:28:35,
E0004952,U00142,settings_change,08/12/2023 06:10,
E0004953,U00142,upgrade_click,2023-12-07 20:27:13,
E0004954,U00142,invite_sent,05/12/2023 20:33,
E0004955,U00142,upgrade_click,2023-12-09 08:16:38,
E0004956,U00142,logout,2023-12-11 12:26:12,
E0004957,U00142,support_ticket,2023-12-07T15:48:52Z,
E0004958,U00142,invite_sent,2023-12-10T09:55:04Z,
E0004959,U00142,upgrade_click,10/12/2023 05:02,
E0004960,U00142,support_ticket,07/12/2023 02:05,
E0004961,U00142,login,05/12/2023 08:51,
E0004962,U00142,logout,11/12/2023 03:23,
E0004963,U00142,invite_sent,2023-12-06T00:19:48Z,
E0004964,U00142,settings_change,2023-12-09T17:23:25Z,
E0004965,U00142,settings_change,2023-12-08T03:37:29Z,
E0004966,U00142,support_ticket,2023-12-11T20:21:47Z,
E0004967,U00142,upgrade_click,08/12/2023 20:37,
E0004968,U00142,settings_change,2023-12-11T00:08:37Z,
E0004969,U00142,feature_use,2023-12-06 01:05:55,api_access
E0004970,U00142,feature_use,10/12/2023 17:21,billing_portal
E0004971,U00142,page_view,05/12/2023 11:13,
E0004972,U00142,settings_change,2023-12-09 13:26:06,
E0004973,U00142,logout,2023-12-08T01:02:32Z,
E0004974,U00142,page_view,2023-12-11T13:17:08Z,
E0004975,U00142,settings_change,2023-12-10 13:32:44,
E0004976,U00142,page_view,11/12/2023 02:16,
E0004977,U00142,upgrade_click,11/12/2023 18:48,
E0004978,U00142,feature_use,2023-12-05T23:18:24Z,billing_portal
E0004979,U00142,page_view,06/12/2023 03:28,
E0004980,U00142,login,07/12/2023 22:51,
E0004981,U00142,invite_sent,11/12/2023 10:43,
E0004982,U00142,login,08/12/2023 03:34,
E0004983,U00142,invite_sent,11/12/2023 02:51,
E0004984,U00142,support_ticket,10/12/2023 03:24,
E0004985,U00142,login,07/12/2023 15:13,
E0004986,U00142,support_ticket,11/12/2023 01:20,
E0004987,U00142,upgrade_click,08/12/2023 18:33,
E0004988,U00142,support_ticket,2023-12-09 10:18:25,
E0004989,U00142,upgrade_click,10/12/2023 21:16,
E0004990,U00142,logout,06/12/2023 20:06,
E0004991,U00142,invite_sent,2023-12-09T05:29:06Z,
E0004992,U00142,settings_change,08/12/2023 07:26,
E0004993,U00142,login,2023-12-10 00:12:56,
E0004994,U00142,upgrade_click,10/12/2023 09:27,
E0004995,U00142,invite_sent,06/12/2023 19:29,
E0004996,U00142,feature_use,2023-12-10T10:17:52Z,onboarding_wizard
E0004997,U00142,logout,07/12/2023 21:11,
E0004998,U00142,logout,05/12/2023 14:33,
E0004999,U00142,invite_sent,2023-12-08 14:23:13,
E0005000,U00142,page_view,2023-12-11T11:40:57Z,
E0005001,U00142,page_view,09/12/2023 22:34,
E0005002,U00142,page_view,05/12/2023 00:35,
E0005003,U00142,upgrade_click,2023-12-05T00:17:32Z,
E0005004,U00142,logout,2023-12-06T19:47:35Z,
E0005005,U00142,support_ticket,2023-12-11 19:45:21,
E0005006,U00142,feature_use,11/12/2023 19:56,dashboard
E0005007,U00142,support_ticket,11/12/2023 00:44,
E0005008,U00142,support_ticket,2023-12-11T23:15:24Z,
E0005009,U00142,upgrade_click,2023-12-10T12:07:30Z,
E0005010,U00142,feature_use,2023-12-07 09:40:08,billing_portal
E0005011,U00142,upgrade_click,2023-12-08T06:20:03Z,
E0005012,U00142,login,2023-12-05 09:06:34,
E0005013,U00142,support_ticket,07/12/2023 07:22,
E0005014,U00142,settings_change,2023-12-09 18:53:55,
E0005015,U00142,invite_sent,2023-12-07T00:05:28Z,
E0005016,U00142,settings_change,05/12/2023 03:53,
E0005017,U00142,logout,2023-12-05T23:07:49Z,
E0005018,U00142,upgrade_click,07/12/2023 15:02,
E0005019,U00142,settings_change,2023-12-10 02:57:04,
E0005020,U00142,feature_use,08/12/2023 06:51,api_access
E0005021,U00142,invite_sent,06/12/2023 15:15,
E0005022,U00142,invite_sent,06/12/2023 17:52,
E0005023,U00142,page_view,10/12/2023 21:01,
E0005024,U00142,invite_sent,2023-12-05 08:42:17,
E0005025,U00142,page_view,2023-12-06T16:19:32Z,
E0005026,U00142,support_ticket,2023-12-08 04:01:31,
E0005027,U00142,page_view,2023-12-06 03:11:03,
E0005028,U00142,logout,2023-12-06 13:46:12,
E0005029,U00142,settings_change,2023-12-08T21:23:22Z,
E0005030,U00142,feature_use,2023-12-06T12:49:53Z,api_access
E0005031,U00142,login,2023-12-11 06:52:54,
E0005032,U00142,page_view,11/12/2023 16:30,
E0005033,U00142,logout,2023-12-05 06:51:54,
E0005034,U00142,upgrade_click,11/12/2023 13:36,
E0005035,U00142,invite_sent,2023-12-08T04:17:20Z,
E0005036,U00142,login,2023-12-08 00:37:36,
E0005037,U00142,upgrade_click,09/12/2023 10:31,
E0005038,U00142,login,2023-12-09 18:30:14,
E0005039,U00142,support_ticket,2023-12-05T06:42:56Z,
E0005040,U00142,feature_use,05/12/2023 10:13,analytics
E0005041,U00142,logout,2023-12-08T03:54:16Z,
E0005042,U00142,page_view,05/12/2023 12:06,
E0005043,U00142,feature_use,2023-12-11T11:06:04Z,notifications
E0005044,U00142,logout,2023-12-08T05:38:03Z,
E0005045,U00142,invite_sent,2023-12-09T20:04:17Z,
E0005046,U00142,upgrade_click,2023-12-09T11:46:51Z,
E0005047,U00142,logout,2023-12-06T09:20:07Z,
E0005048,U00142,feature_use,07/12/2023 00:30,export
E0005049,U00142,settings_change,11/12/2023 07:24,
E0005050,U00142,page_view,08/12/2023 09:13,
E0005051,U00142,settings_change,2023-12-09T22:40:08Z,
E0005052,U00142,feature_use,2023-12-05T14:49:26Z,api_access
E0005053,U00142,support_ticket,08/12/2023 20:40,
E0005054,U00142,support_ticket,2023-12-10 01:56:00,
E0005055,U00142,feature_use,06/12/2023 04:12,export
E0005056,U00142,settings_change,2023-12-11 18:32:11,
E0005057,U00142,login,09/12/2023 10:25,
E0005058,U00142,settings_change,2023-12-08T09:30:49Z,
E0005059,U00142,settings_change,2023-12-10T01:13:49Z,
E0005060,U00142,invite_sent,11/12/2023 10:46,
E0005061,U00142,invite_sent,2023-12-10T00:36:59Z,
E0005062,U00142,upgrade_click,2023-12-06T17:40:52Z,
E0005063,U00142,logout,2023-12-08T14:22:35Z,
E0005064,U00142,upgrade_click,11/12/2023 20:51,
E0005065,U00142,login,2023-12-06T02:33:45Z,
E0005066,U00142,support_ticket,2023-12-11 14:48:26,
E0005067,U00142,login,2023-12-05T04:33:40Z,
E0005068,U00142,upgrade_click,2023-12-07T08:35:22Z,
E0005069,U00142,settings_change,2023-12-09T03:30:12Z,
E0005070,U00142,upgrade_click,2023-12-10T02:46:57Z,
E0005071,U00142,settings_change,05/12/2023 21:53,
E0005072,U00142,login,2023-12-11T08:52:51Z,
E0005073,U00142,page_view,2023-12-11T09:52:16Z,
E0005074,U00142,upgrade_click,08/12/2023 11:24,
E0005075,U00142,logout,11/12/2023 07:47,
E0005076,U00142,settings_change,08/12/2023 08:24,
E0005077,U00142,logout,2023-12-10 23:55:33,
E0005078,U00142,support_ticket,10/12/2023 10:55,
E0005079,U00142,invite_sent,05/12/2023 01:29,
E0005080,U00142,support_ticket,2023-12-06 08:39:03,
E0005081,U00142,upgrade_click,07/12/2023 09:43,
E0005082,U00142,support_ticket,2023-12-11T01:19:16Z,
E0005083,U00142,upgrade_click,08/12/2023 10:13,
E0005084,U00142,login,2023-12-06 20:29:05,
E0005085,U00142,feature_use,2023-12-11T17:41:57Z,analytics
E0005086,U00142,upgrade_click,2023-12-09T04:39:02Z,
E0005087,U00142,page_view,2023-12-10 19:01:59,
E0005088,U00142,login,2023-12-05T18:25:14Z,
E0005089,U00142,support_ticket,2023-12-09 03:26:27,
E0005090,U00142,feature_use,05/12/2023 05:18,reports
E0005091,U00142,settings_change,07/12/2023 15:49,
E0005092,U00142,login,2023-12-11T09:19:44Z,
E0005093,U00142,upgrade_click,2023-12-08T05:40:29Z,
E0005094,U00142,feature_use,09/12/2023 16:36,dashboard
E0005095,U00142,invite_sent,2023-12-07 07:53:49,
E0005096,U00142,upgrade_click,2023-12-09 05:59:32,
E0005097,U00142,feature_use,2023-12-07 17:38:48,collaboration
E0005098,U00142,invite_sent,2023-12-11 16:46:05,
E0005099,U00142,upgrade_click,2023-12-06T02:52:37Z,
E0005100,U00142,page_view,05/12/2023 03:38,
E0005101,U00142,feature_use,05/12/2023 21:48,notifications
E0005102,U00142,invite_sent,2023-12-10T04:01:47Z,
E0005103,U00142,feature_use,2023-12-11 09:47:11,collaboration
E0005104,U00142,invite_sent,05/12/2023 18:24,
E0005105,U00142,feature_use,2023-12-11 04:29:18,reports
E0005106,U00142,support_ticket,2023-12-07T05:56:48Z,
E0005107,U00142,settings_change,2023-12-09 00:23:43,
E0005108,U00142,upgrade_click,2023-12-07 16:59:03,
E0005109,U00142,feature_use,2023-12-11T10:41:55Z,notifications
E0005110,U00142,login,2023-12-10T03:22:51Z,
E0005111,U00142,settings_change,2023-12-06 15:37:59,
E0005112,U00142,invite_sent,2023-12-08T12:48:08Z,
E0005113,U00142,invite_sent,2023-12-06T23:59:49Z,
E0005114,U00142,page_view,09/12/2023 03:35,
E0005115,U00142,login,08/12/2023 02:42,
E0005116,U00142,upgrade_click,2023-12-09T08:22:39Z,
E0005117,U00142,settings_change,05/12/2023 01:13,
E0005118,U00142,upgrade_click,06/12/2023 09:59,
E0005119,U00142,upgrade_click,2023-12-10T09:48:50Z,
E0005120,U00142,settings_change,2023-12-05T04:34:41Z,
E0005121,U00142,feature_use,2023-12-07 21:29:30,integrations
E0005122,U00142,logout,2023-12-07 07:48:16,
E0005123,U00142,upgrade_click,2023-12-05 06:41:31,
E0005124,U00142,upgrade_click,2023-12-07 15:08:05,
E0005125,U00142,upgrade_click,05/12/2023 12:06,
E0005126,U00142,feature_use,2023-12-06 23:14:18,api_access
E0005127,U00142,settings_change,2023-12-10 17:42:53,
E0005128,U00142,invite_sent,05/12/2023 18:23,
E0005129,U00142,page_view,2023-12-10 00:15:13,
E0005130,U00142,page_view,08/12/2023 09:03,
E0005131,U00142,upgrade_click,2023-12-09 04:04:50,
E0005132,U00142,upgrade_click,2023-12-09 03:04:45,
E0005133,U00142,upgrade_click,2023-12-08 02:35:26,
E0005134,U00142,login,2023-12-07T09:20:05Z,
E0005135,U00142,logout,09/12/2023 15:39,
E0005136,U00142,logout,2023-12-08T07:24:17Z,
E0005137,U00142,support_ticket,2023-12-08T01:31:52Z,
E0005138,U00142,support_ticket,2023-12-07T04:31:10Z,
E0005139,U00142,logout,2023-12-09 21:53:30,
E0005140,U00142,login,2023-12-10 05:59:07,
E0005141,U00142,settings_change,06/12/2023 02:01,
E0005142,U00142,invite_sent,2023-12-09T01:30:44Z,
E0005143,U00142,login,2023-12-07 15:31:42,
E0005144,U00142,settings_change,2023-12-09T20:12:37Z,
E0005145,U00142,settings_change,2023-12-11T09:07:19Z,
E0005146,U00142,upgrade_click,2023-12-10 02:31:58,
E0005147,U00142,upgrade_click,2023-12-06T12:38:29Z,
E0005148,U00142,support_ticket,09/12/2023 01:01,
E0005149,U00142,support_ticket,2023-12-10 16:48:23,
E0005150,U00142,invite_sent,07/12/2023 03:41,
E0005151,U00142,support_ticket,2023-12-10T12:59:40Z,
E0005152,U00142,logout,07/12/2023 22:57,
E0005153,U00142,feature_use,2023-12-09 07:26:31,onboarding_wizard
E0005154,U00142,login,2023-12-11T13:24:37Z,
E0005155,U00142,login,11/12/2023 07:14,
E0005156,U00142,login,07/12/2023 18:30,
E0005157,U00142,settings_change,08/12/2023 13:23,
E0005158,U00142,feature_use,05/12/2023 15:17,export
E0005159,U00142,page_view,05/12/2023 17:42,
E0005160,U00142,settings_change,2023-12-09T18:57:19Z,
E0005161,U00142,invite_sent,11/12/2023 22:31,
E0005162,U00142,logout,2023-12-09T00:53:23Z,
E0005163,U00142,invite_sent,07/12/2023 14:41,
E0005164,U00142,settings_change,2023-12-10T16:04:33Z,
E0005165,U00142,feature_use,2023-12-08 13:26:39,reports
E0005166,U00142,support_ticket,05/12/2023 02:39,
E0005167,U00142,support_ticket,07/12/2023 20:06,
E0005168,U00142,logout,2023-12-06T02:55:30Z,
E0005169,U00142,upgrade_click,09/12/2023 08:29,
E0005170,U00142,settings_change,2023-12-08 00:30:52,
E0005171,U00142,feature_use,06/12/2023 05:55,dashboard
E0005172,U00142,logout,2023-12-11T06:29:06Z,
E0005173,U00142,page_view,2023-12-09T08:33:46Z,
E0005174,U00142,page_view,2023-12-11 10:30:56,
E0005175,U00142,login,2023-12-08T03:21:35Z,
E0005176,U00142,login,2023-12-10T03:05:51Z,
E0005177,U00142,login,2023-12-11T17:24:33Z,
E0005178,U00143,login,2024-06-03 18:04:25,
E0005179,U00143,settings_change,20/05/2024 23:43,
E0005180,U00143,page_view,2024-05-31 21:46:19,
E0005181,U00143,feature_use,2024-06-02 22:17:56,notifications
E0005182,U00143,invite_sent,2024-06-08 05:01:38,
E0005183,U00143,page_view,2024-05-06 18:50:35,
E0005184,U00143,feature_use,28/05/2024 01:33,
E0005185,U00143,login,2024-05-17 20:29:08,
E0005186,U00143,page_view,16/06/2024 13:13,
E0005187,U00143,settings_change,2024-05-20T01:16:42Z,
E0005188,U00143,settings_change,29/05/2024 22:34,
E0005189,U00143,logout,14/05/2024 12:01,
E0005190,U00143,upgrade_click,2024-06-02 22:43:22,
E0005191,U00143,page_view,2024-06-14 04:20:49,
E0005192,U00143,invite_sent,02/06/2024 02:10,
E0005193,U00143,feature_use,25/04/2024 09:51,reports
E0005194,U00143,upgrade_click,12/06/2024 21:08,
E0005195,U00143,logout,2024-06-18 11:31:06,
E0005196,U00143,login,2024-06-11 05:58:41,
E0005197,U00143,page_view,29/05/2024 15:38,
E0005198,U00145,support_ticket,15/02/2024 12:19,
E0005199,U00146,logout,21/12/2023 22:23,
E0005200,U00146,login,2023-12-17 20:28:58,
E0005201,U00146,support_ticket,23/12/2023 03:27,
E0005202,U00146,logout,2023-12-23 23:36:07,
E0005203,U00146,login,23/12/2023 07:37,
E0005204,U00147,page_view,06/11/2023 05:36,
E0005205,U00148,logout,2024-04-08T20:57:39Z,
E0005206,U00148,page_view,02/04/2024 10:49,
E0005207,U00149,settings_change,28/04/2024 02:08,
E0005208,U00149,page_view,06/05/2024 09:16,
E0005209,U00149,invite_sent,2024-05-07T13:56:19Z,
E0005210,U00150,feature_use,19/02/2024 09:00,dashboard
E0005211,U00150,page_view,09/02/2024 18:00,
E0005212,U00150,settings_change,2024-02-11T23:12:58Z,
E0005213,U00150,settings_change,2024-02-10 07:30:48,
E0005214,U00150,upgrade_click,2024-02-18 01:59:06,
E0005215,U00150,invite_sent,2024-02-14 12:09:14,
E0005216,U00150,settings_change,2024-02-12T15:29:21Z,
E0005217,U00150,page_view,11/02/2024 23:51,
E0005218,U00150,upgrade_click,2024-02-16 06:32:56,
E0005219,U00150,settings_change,2024-02-19 08:54:46,
E0005220,U00150,settings_change,20/02/2024 04:07,
E0005221,U00150,invite_sent,07/02/2024 11:50,
E0005222,U00150,upgrade_click,11/02/2024 23:34,
E0005223,U00150,page_view,19/02/2024 20:42,
E0005224,U00150,login,2024-02-14T02:11:27Z,
E0005225,U00150,logout,14/02/2024 14:32,
E0005226,U00150,page_view,2024-02-09T17:52:13Z,
E0005227,U00150,settings_change,2024-02-10 09:30:44,
E0005228,U00150,settings_change,15/02/2024 19:23,
E0005229,U00150,login,2024-02-16T03:18:45Z,
E0005230,U00150,logout,2024-02-07 02:52:27,
E0005231,U00150,support_ticket,2024-02-17 21:08:53,
E0005232,U00150,upgrade_click,2024-02-07T04:21:03Z,
E0005233,U00150,settings_change,20/02/2024 07:09,
E0005234,U00150,invite_sent,2024-02-08 07:02:37,
E0005235,U00150,upgrade_click,2024-02-11 20:52:37,
E0005236,U00150,login,2024-02-16 15:20:35,
E0005237,U00150,page_view,2024-02-17T23:11:14Z,
E0005238,U00150,logout,16/02/2024 12:49,
E0005239,U00150,page_view,2024-02-17T11:24:35Z,
E0005240,U00150,page_view,2024-02-15T01:50:48Z,
E0005241,U00150,login,2024-02-14 20:22:31,
E0005242,U00150,invite_sent,2024-02-15T04:46:31Z,
E0005243,U00150,support_ticket,09/02/2024 12:58,
E0005244,U00150,upgrade_click,2024-02-18 14:56:35,
E0005245,U00150,login,2024-02-16T11:25:07Z,
E0005246,U00150,login,15/02/2024 05:37,
E0005247,U00150,support_ticket,2024-02-11 11:36:34,
E0005248,U00150,upgrade_click,2024-02-09T21:29:10Z,
E0005249,U00150,invite_sent,2024-02-12 03:05:28,
E0005250,U00150,login,17/02/2024 06:20,
E0005251,U00150,logout,2024-02-11 02:58:03,
E0005252,U00150,settings_change,2024-02-14 00:57:29,
E0005253,U00150,upgrade_click,2024-02-18T13:46:18Z,
E0005254,U00150,page_view,11/02/2024 16:50,
E0005255,U00150,page_view,10/02/2024 06:30,
E0005256,U00150,invite_sent,10/02/2024 15:08,
E0005257,U00150,page_view,13/02/2024 08:22,
E0005258,U00150,settings_change,17/02/2024 08:47,
E0005259,U00150,feature_use,2024-02-17 19:37:01,billing_portal
E0005260,U00150,upgrade_click,14/02/2024 07:33,
E0005261,U00150,support_ticket,2024-02-14 19:14:47,
